id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,house_age,is_renovated,living_to_lot_ratio
1568100087,2015-04-13,320000,3,2.0,1420,1716,2.0,0,0,3,7,1050,370,2003,0,98155,47.7364,-122.295,1420,8150,22,0,0.8275058275058275
2122039137,2015-04-13,462500,3,2.5,1656,108900,1.0,0,0,4,7,1656,0,1985,0,98070,47.3758,-122.425,2030,29859,40,0,0.015206611570247934
6073200020,2015-04-13,485000,3,1.0,1020,9835,1.0,0,0,5,7,1020,0,1955,0,98006,47.5728,-122.179,1210,9622,70,0,0.10371123538383324
9477200560,2015-04-13,440000,3,1.75,1530,7245,1.0,0,0,4,7,1530,0,1984,0,98034,47.731,-122.191,1530,7490,41,0,0.2111801242236025
7871500280,2015-04-13,975000,4,2.25,2250,3600,2.0,0,0,4,9,2010,240,1912,1994,98119,47.643,-122.37,1910,3990,113,1,0.625
6791400800,2015-04-13,347500,3,1.0,1830,12036,1.0,0,0,3,7,1550,280,1977,0,98042,47.3126,-122.043,1810,12036,48,0,0.15204386839481554
8651440250,2015-04-13,250000,3,2.0,1500,5200,1.0,0,0,3,7,1060,440,1977,0,98042,47.3653,-122.09,1640,5200,48,0,0.28846153846153844
6415100350,2015-04-13,405000,3,2.5,2160,10200,1.0,0,0,3,7,1360,800,1978,0,98133,47.7295,-122.331,2010,7850,47,0,0.21176470588235294
3205100060,2015-04-13,517100,3,1.75,1580,9719,1.0,0,0,5,7,1580,0,1962,0,98056,47.5396,-122.18,1760,8539,63,0,0.16256816544912028
7715800570,2015-04-13,385000,3,2.0,1010,7380,1.0,0,0,3,7,1010,0,1982,0,98074,47.6273,-122.062,1650,9030,43,0,0.13685636856368563
795000405,2015-04-13,285950,2,1.0,1170,6000,1.0,0,0,3,6,1170,0,1948,0,98168,47.5033,-122.331,1130,7500,77,0,0.195
8691300260,2015-04-13,875909,4,2.5,3610,13292,2.0,0,0,3,10,3610,0,1996,0,98075,47.5868,-121.974,3000,10776,29,0,0.2715919349984953
7326200030,2015-04-13,350000,3,2.25,1550,5401,2.0,0,0,3,7,1550,0,2000,0,98019,47.737,-121.967,1740,4485,25,0,0.28698389187187556
8944360290,2015-04-13,477000,3,2.5,1740,4960,2.0,0,0,3,8,1740,0,1992,0,98029,47.5772,-121.998,1740,5021,33,0,0.35080645161290325
4054550010,2015-04-13,1640000,5,4.0,4780,118047,2.0,0,0,3,11,4780,0,1994,0,98077,47.7243,-122.052,4040,31760,31,0,0.04049234626885902
9274200320,2015-04-13,580000,3,2.5,1740,1280,3.0,0,2,3,8,1740,0,2008,0,98116,47.589,-122.387,1740,1308,17,0,1.359375
644000102,2015-04-13,650000,3,1.0,1520,10227,1.0,0,0,4,6,1520,0,1951,0,98004,47.5872,-122.196,2710,10912,74,0,0.14862618558717122
4022900077,2015-04-13,615000,4,2.75,2750,15450,1.0,0,0,3,8,1800,950,1978,0,98155,47.7749,-122.283,2750,10620,47,0,0.1779935275080906
7844200120,2015-04-13,340000,4,2.5,3020,8750,1.0,0,0,3,8,1710,1310,1960,0,98188,47.4298,-122.29,1900,8750,65,0,0.34514285714285714
6752600130,2015-04-13,351000,4,2.5,2370,7274,2.0,0,0,3,7,2370,0,1997,0,98031,47.3982,-122.171,2090,7656,28,0,0.3258179818531757
4122500095,2015-04-13,1050000,5,2.75,2520,18625,1.0,0,0,3,8,1660,860,1959,0,98004,47.6409,-122.207,3000,16624,66,0,0.13530201342281878
327000165,2015-04-13,1150000,4,2.5,2330,30122,1.0,0,1,3,8,1490,840,1951,0,98115,47.6843,-122.267,2430,6726,74,0,0.07735210145408672
3307700150,2015-04-13,950000,3,1.0,1720,9830,1.0,0,0,4,7,1720,0,1946,0,98040,47.5905,-122.245,3200,8923,79,0,0.17497456765005087
9543000205,2015-04-13,139950,0,0.0,844,4269,1.0,0,0,4,7,844,0,1913,0,98001,47.2781,-122.25,1380,9600,112,0,0.19770438041695948
1994200012,2015-04-13,580000,3,1.75,1850,2797,1.0,0,0,3,8,1150,700,1977,0,98103,47.6871,-122.336,1450,4599,48,0,0.6614229531641044
3223049073,2015-04-13,235000,2,1.0,930,10505,1.0,0,0,3,6,930,0,1930,0,98148,47.4337,-122.329,1520,8881,95,0,0.08852927177534507
6816300060,2015-04-13,426000,2,2.5,1550,2657,2.0,0,0,4,8,1550,0,1987,0,98033,47.7034,-122.188,1570,2442,38,0,0.5833646970267219
4178300130,2015-04-13,950000,7,3.5,3470,16264,2.0,0,0,4,9,3470,0,1980,0,98007,47.6203,-122.149,3040,13500,45,0,0.2133546483030005
5550300205,2015-04-13,338000,2,1.0,690,6400,1.0,0,0,3,6,690,0,1943,0,98126,47.5287,-122.367,1000,6400,82,0,0.1078125
8122100235,2015-04-13,435000,2,1.0,960,6250,1.0,0,0,4,6,740,220,1940,0,98126,47.5378,-122.375,1090,6000,85,0,0.1536
7883602650,2015-04-13,250000,2,1.0,860,4320,1.0,0,0,3,7,860,0,1925,0,98108,47.5263,-122.325,980,6000,100,0,0.19907407407407407
5379805495,2015-04-13,179000,2,1.0,720,8914,1.0,0,0,3,6,720,0,1949,0,98188,47.4488,-122.274,1100,8916,76,0,0.08077181960960288
1330290160,2015-04-13,339950,4,2.5,2260,6086,2.0,0,0,3,8,2260,0,1999,0,98030,47.3642,-122.174,2260,6218,26,0,0.3713440683535984
1122059037,2015-04-13,380000,3,1.75,1560,104108,1.0,0,0,3,7,1250,310,1970,0,98042,47.4016,-122.131,2000,110957,55,0,0.014984439236177816
191100665,2015-04-13,630000,2,1.0,1050,8382,1.0,0,0,3,7,1050,0,1959,0,98040,47.5627,-122.221,2400,9525,66,0,0.12526843235504653
8582400015,2015-04-13,600000,5,2.5,2380,8204,1.0,0,0,3,8,1540,840,1957,0,98115,47.7,-122.287,2270,8204,68,0,0.2901023890784983
8961990160,2015-04-13,567500,3,2.5,2080,4556,2.0,0,0,3,8,2080,0,1999,0,98074,47.6036,-122.014,1530,5606,26,0,0.456540825285338
4397010480,2015-04-13,425000,3,2.75,2600,10874,2.0,0,0,3,9,2600,0,1994,0,98042,47.3815,-122.146,2800,11504,31,0,0.2391024462019496
7214810550,2015-04-13,420000,4,2.25,2270,12000,1.0,0,0,4,7,1360,910,1979,0,98072,47.7559,-122.148,2500,10120,46,0,0.18916666666666668
87000006,2015-04-13,275000,4,1.75,1680,19405,1.0,0,0,4,7,1560,120,1959,0,98055,47.4552,-122.202,2000,12900,66,0,0.08657562483895903
789000550,2015-04-13,415000,3,1.75,1480,2200,2.0,0,0,3,7,1480,0,1995,0,98103,47.6969,-122.35,1360,2190,30,0,0.6727272727272727
259600410,2015-04-13,505000,3,2.25,1460,7210,1.0,0,0,3,7,1460,0,1963,0,98008,47.6316,-122.119,1850,7519,62,0,0.20249653259361997
4310703070,2015-04-13,650000,6,3.0,2960,5000,1.0,0,0,3,8,1790,1170,1968,0,98103,47.6971,-122.341,1280,1251,57,0,0.592
8651401960,2015-04-13,179950,4,1.5,1130,5200,1.0,0,0,3,6,1130,0,1968,0,98042,47.3616,-122.089,1140,5200,57,0,0.2173076923076923
7954300620,2015-04-13,555000,4,2.5,2450,5079,2.0,0,0,3,9,2450,0,2001,0,98056,47.5214,-122.191,2690,6675,24,0,0.48237842094900574
4187000250,2015-04-13,475000,4,2.5,2500,4500,2.0,0,0,3,7,2500,0,2010,0,98059,47.4928,-122.149,2230,4500,15,0,0.5555555555555556
3066400750,2015-04-13,705000,3,2.5,2500,10359,2.0,0,0,3,10,2500,0,1986,0,98074,47.6286,-122.051,2580,10142,39,0,0.24133603629693987
2916200054,2015-04-13,392500,3,1.0,1100,7650,1.0,0,0,3,7,1100,0,1952,0,98133,47.7219,-122.354,1430,7650,73,0,0.1437908496732026
5072400100,2015-04-13,571000,4,2.25,2290,9900,1.0,0,2,4,8,1550,740,1959,0,98166,47.4434,-122.343,2320,9900,66,0,0.2313131313131313
8035600290,2015-04-13,372000,4,2.5,2500,8215,2.0,0,0,3,8,2500,0,1990,0,98031,47.4124,-122.204,2360,7801,35,0,0.30432136335970783
1778500595,2015-04-13,683000,5,1.5,1720,4000,1.5,0,0,3,7,1520,200,1925,0,98112,47.6197,-122.287,2280,4000,100,0,0.43
7812500180,2015-04-13,292000,3,2.5,1600,3580,2.0,0,0,3,7,1600,0,2000,0,98178,47.4939,-122.261,2020,4327,25,0,0.44692737430167595
2517010120,2015-04-13,340000,4,2.5,2450,6941,2.0,0,0,3,7,2450,0,2006,0,98042,47.4006,-122.162,3300,6941,19,0,0.35297507563751623
2767604253,2015-04-13,396000,2,1.5,950,865,3.0,0,0,3,8,950,0,2006,0,98107,47.6714,-122.382,1290,1189,19,0,1.0982658959537572
2251500270,2015-04-13,700000,4,2.25,2690,15000,2.0,0,0,3,9,1890,800,1978,0,98074,47.612,-122.064,2670,15030,47,0,0.17933333333333334
8722101370,2015-04-13,625000,4,1.75,2180,4431,1.5,0,0,3,8,2020,160,1912,0,98112,47.636,-122.302,1890,4400,113,0,0.49198826450011285
2822059181,2015-04-13,306000,5,2.0,1460,169448,1.5,0,0,3,6,1460,0,1910,0,98030,47.3714,-122.177,2250,6059,115,0,0.008616212643406828
7525420150,2015-04-13,602500,4,1.75,2190,41000,2.0,0,0,3,8,2190,0,1980,0,98075,47.5755,-122.033,2590,35370,45,0,0.05341463414634146
1310440590,2015-04-13,440000,3,2.5,2290,6302,2.0,0,0,3,9,2290,0,1997,0,98058,47.435,-122.107,2700,7500,28,0,0.3633767058076801
2695600505,2015-04-13,399000,4,1.0,1500,6388,1.5,0,0,4,7,1500,0,1951,0,98126,47.5303,-122.378,980,5366,74,0,0.234815278647464
7852090390,2015-04-13,715000,4,2.5,3020,7035,2.0,0,4,3,9,3020,0,2001,0,98065,47.5344,-121.874,3020,6771,24,0,0.4292821606254442
1829300520,2015-04-12,746500,4,2.5,3460,9699,2.0,0,0,3,10,3460,0,1987,0,98074,47.637,-122.04,3140,10631,38,0,0.3567378080214455
3083000940,2015-04-12,341000,2,1.0,1040,4000,1.0,0,0,3,6,1040,0,1914,0,98144,47.5753,-122.303,1740,4000,111,0,0.26
7748000025,2015-04-12,575000,2,1.75,1230,5418,1.0,0,0,3,8,990,240,1949,0,98117,47.6839,-122.376,1330,5074,76,0,0.22702104097452935
626059365,2015-04-12,699000,3,3.5,3200,10344,2.0,0,0,3,10,3200,0,2007,0,98011,47.7636,-122.216,2550,20152,18,0,0.30935808197989173
9839300285,2015-04-12,720000,3,2.5,2100,2200,2.0,0,0,4,7,1500,600,1919,0,98122,47.614,-122.294,1750,4400,106,0,0.9545454545454546
2926049582,2015-04-12,265000,2,1.5,1084,3427,2.0,0,0,3,7,1084,0,1976,0,98125,47.7117,-122.326,1084,6250,49,0,0.3163116428363
3298720010,2015-04-12,375000,4,2.75,1430,7403,1.0,0,0,3,7,1030,400,1982,0,98106,47.5346,-122.344,1480,7663,43,0,0.19316493313521546
3824100041,2015-04-12,419000,4,2.25,1880,9727,1.0,0,0,3,7,1100,780,1979,0,98028,47.7731,-122.257,1790,10274,46,0,0.193276447003187
8887001600,2015-04-12,280000,2,1.0,990,45528,1.0,0,0,4,7,990,0,1992,0,98070,47.5013,-122.463,1730,45528,33,0,0.021744860305745916
7616800350,2015-04-12,285750,3,2.25,1960,17126,1.0,0,0,3,8,1400,560,1966,0,98055,47.4436,-122.21,2060,11466,59,0,0.11444587177391101
2644300005,2015-04-12,407500,4,2.5,1900,9075,2.0,0,0,3,7,1900,0,1988,0,98133,47.7776,-122.352,1800,8460,37,0,0.209366391184573
8092700220,2015-04-11,280000,5,2.5,1630,20750,1.0,0,0,4,7,1100,530,1975,0,98042,47.3657,-122.113,1630,8640,50,0,0.07855421686746988
9222400605,2015-04-11,850000,5,4.0,2980,4500,1.5,0,0,3,7,2070,910,1921,0,98115,47.6736,-122.323,1560,4225,104,0,0.6622222222222223
3505100297,2015-04-11,505000,3,1.75,1240,4550,1.5,0,0,4,7,1240,0,1951,0,98116,47.5803,-122.398,2110,5700,74,0,0.2725274725274725
5229300085,2015-04-11,600000,3,2.25,2680,98445,1.0,0,0,5,8,2680,0,1962,0,98059,47.5015,-122.108,2340,98445,63,0,0.027223322667479302
3211580210,2015-04-11,299900,3,1.75,1730,9893,1.0,0,0,4,9,1730,0,1988,0,98042,47.3747,-122.164,2120,9108,37,0,0.17487112099464266
7140600055,2015-04-11,207000,3,1.0,990,10800,1.0,0,0,4,6,990,0,1959,0,98002,47.293,-122.215,1060,10364,66,0,0.09166666666666666
395800370,2015-04-11,246600,4,1.0,1340,8400,1.0,0,0,5,7,1340,0,1966,0,98023,47.3313,-122.343,1120,8400,59,0,0.1595238095238095
5422500220,2015-04-11,479000,4,2.5,2050,6705,1.0,0,0,4,7,1230,820,1973,0,98034,47.7242,-122.217,1610,7292,52,0,0.3057419835943326
2817900180,2015-04-11,380000,3,3.25,2090,51212,1.0,0,0,3,8,1510,580,1989,0,98092,47.3097,-122.099,2690,40820,36,0,0.040810747481059124
2472950350,2015-04-11,312500,4,2.5,2500,11983,1.0,0,0,3,7,1320,1180,1984,2008,98058,47.4292,-122.148,1460,9005,41,1,0.2086288909288158
7525100530,2015-04-11,432100,3,2.25,1790,2240,2.0,0,0,4,8,1790,0,1975,0,98052,47.6343,-122.106,1780,2560,50,0,0.7991071428571429
8100400170,2015-04-10,500000,3,2.0,2050,11454,1.0,0,0,3,8,2050,0,1987,0,98052,47.6389,-122.11,1980,11424,38,0,0.178976776671905
7950302150,2015-04-10,385000,1,1.0,660,3570,1.0,0,0,3,6,660,0,1906,0,98118,47.5659,-122.284,1520,4080,119,0,0.18487394957983194
5422560860,2015-04-10,450000,2,2.0,1610,6160,2.0,0,0,4,8,1610,0,1977,0,98052,47.6644,-122.13,1750,6305,48,0,0.26136363636363635
34001304,2015-04-10,480000,5,2.25,2240,5500,1.0,0,0,3,7,1490,750,1959,0,98136,47.5305,-122.391,2010,6050,66,0,0.4072727272727273
4253400100,2015-04-10,402723,3,2.75,1160,1073,2.0,0,0,3,7,880,280,2007,0,98144,47.5788,-122.315,1250,5400,18,0,1.0810810810810811
2140700190,2015-04-10,515000,4,2.5,1850,9248,2.0,0,0,3,8,1850,0,1997,0,98028,47.735,-122.244,2080,8711,28,0,0.2000432525951557
6149700315,2015-04-10,352000,3,0.75,1240,7200,1.0,0,0,3,7,1240,0,1947,0,98133,47.7298,-122.342,1210,7200,78,0,0.17222222222222222
2485000202,2015-04-10,986000,3,2.5,2380,16080,1.0,0,2,4,9,1340,1040,1964,0,98136,47.5262,-122.386,2560,10070,61,0,0.1480099502487562
1645000710,2015-04-10,255000,3,1.0,1140,8528,1.0,0,0,5,7,1140,0,1967,0,98022,47.2098,-122.004,1140,8112,58,0,0.13367729831144465
7202340530,2015-04-10,498000,3,2.5,1690,4088,2.0,0,0,3,7,1690,0,2004,0,98053,47.6779,-122.034,1950,4088,21,0,0.41340508806262233
326049024,2015-04-10,603000,4,2.25,2370,11310,1.0,0,0,3,8,1550,820,1968,0,98155,47.7684,-122.289,1890,8621,57,0,0.20954907161803712
3449900090,2015-04-10,454200,4,2.5,2630,5379,2.0,0,0,3,8,2630,0,2004,0,98059,47.4977,-122.163,2630,5379,21,0,0.4889384643985871
1193000450,2015-04-10,825000,5,1.75,2330,6000,1.5,0,0,3,8,2080,250,1937,0,98199,47.6461,-122.392,2150,6000,88,0,0.3883333333333333
425069136,2015-04-10,894400,3,2.5,3100,45738,2.0,0,0,3,10,3100,0,1991,0,98053,47.6854,-122.048,3340,45738,34,0,0.06777734050461323
4305700086,2015-04-10,450500,2,1.0,1330,3698,1.0,0,0,3,7,1330,0,1952,0,98117,47.6866,-122.372,1900,5000,73,0,0.35965386695511087
6880200030,2015-04-10,352500,3,1.75,1860,7881,1.0,0,0,3,7,1160,700,1986,0,98198,47.3855,-122.322,1490,7527,39,0,0.2360106585458698
9441300030,2015-04-10,615000,3,1.75,2620,8280,1.0,0,0,4,7,1330,1290,1948,0,98177,47.7235,-122.359,1530,8160,77,0,0.3164251207729469
224069105,2015-04-10,650100,2,1.0,1750,60872,1.0,0,0,4,7,1180,570,1973,0,98075,47.5946,-122.006,2480,5425,52,0,0.02874885004599816
2023049350,2015-04-10,305000,3,1.5,1480,9086,1.0,0,0,3,7,1480,0,1962,0,98168,47.4717,-122.323,1540,9750,63,0,0.16288795949812898
2822079012,2015-04-10,340000,3,1.75,1740,46580,1.0,0,0,4,7,1740,0,1980,0,98010,47.3583,-121.927,1576,54685,45,0,0.0373550880206097
8857640040,2015-04-10,425000,4,2.5,2400,6053,2.0,0,0,3,8,2400,0,2001,0,98038,47.3869,-122.033,2460,6519,24,0,0.3964976044936395
2726059144,2015-04-10,1037000,5,3.75,4570,10194,2.0,0,0,3,11,4570,0,2006,0,98034,47.718,-122.161,2040,7560,19,0,0.44830292328820875
5609000311,2015-04-10,729999,6,4.5,3600,6110,2.0,0,0,3,9,2510,1090,2012,0,98118,47.5687,-122.291,1360,5800,13,0,0.5891980360065466
686400040,2015-04-10,545000,4,2.25,1890,7210,1.0,0,0,3,8,1890,0,1967,0,98008,47.6342,-122.117,1920,7210,58,0,0.2621359223300971
5381000411,2015-04-10,239950,3,1.75,1440,7200,1.0,0,0,3,7,1440,0,1986,0,98188,47.4473,-122.284,1640,9167,39,0,0.2
1525059020,2015-04-10,925000,4,2.5,2910,48351,1.0,0,0,4,8,1910,1000,1967,0,98005,47.6495,-122.164,2760,43560,58,0,0.06018489793385866
123039313,2015-04-10,425000,4,2.5,1920,9000,2.0,0,0,2,7,1920,0,1989,0,98126,47.5153,-122.37,1530,10474,36,0,0.21333333333333335
3342101937,2015-04-10,980000,5,4.0,3460,5400,2.0,0,0,3,10,2830,630,2012,0,98056,47.5201,-122.204,1890,5400,13,0,0.6407407407407407
9268850480,2015-04-10,308000,3,1.75,1300,1237,2.0,0,0,3,7,1060,240,2008,0,98027,47.539,-122.026,1350,942,17,0,1.0509296685529508
9407150350,2015-04-10,308950,3,2.5,1600,6250,2.0,0,0,3,7,1600,0,1995,0,98038,47.3675,-122.02,1760,6110,30,0,0.256
5205000250,2015-04-10,308000,3,2.5,2320,7140,2.0,0,0,3,8,2320,0,1990,0,98003,47.275,-122.295,2360,7955,35,0,0.32492997198879553
1180003175,2015-04-10,229950,2,1.0,850,6000,1.0,0,0,3,6,850,0,1924,0,98178,47.4972,-122.224,1100,6000,101,0,0.14166666666666666
7015200900,2015-04-10,820000,4,2.5,2440,5737,2.0,0,0,4,8,1700,740,1929,0,98119,47.6472,-122.367,2020,5543,96,0,0.4253093951542618
9268851020,2015-04-10,735000,4,3.5,2340,2810,2.0,0,2,3,8,1730,610,2011,0,98027,47.5403,-122.028,2600,2843,14,0,0.8327402135231317
1327600190,2015-04-10,454950,4,2.5,2413,5701,2.0,0,0,3,8,2413,0,2014,0,98042,47.3731,-122.159,2380,5725,11,0,0.42325907735485
2655500235,2015-04-10,1605000,4,3.5,3920,19088,1.0,0,1,3,10,2240,1680,2005,0,98040,47.576,-122.214,3800,13749,20,0,0.20536462699077954
5634500392,2015-04-10,330000,3,3.0,2420,13959,1.0,0,0,4,8,1740,680,1988,0,98028,47.7486,-122.23,2570,13300,37,0,0.17336485421591805
4031700030,2015-04-10,299999,3,2.5,2380,9719,2.0,0,0,3,8,2380,0,2001,0,98001,47.2932,-122.283,2830,11505,24,0,0.2448811606132318
6710100131,2015-04-10,981000,3,3.25,2730,9588,2.0,0,1,3,10,1900,830,1984,0,98052,47.6339,-122.09,2730,12736,41,0,0.28473091364205255
6146600595,2015-04-10,209950,2,1.0,860,5080,1.0,0,0,3,7,860,0,1960,0,98032,47.39,-122.236,1250,6477,65,0,0.16929133858267717
3629910370,2015-04-10,650000,3,2.5,2190,3600,2.0,0,0,3,9,2190,0,2003,0,98029,47.5506,-121.993,2300,3600,22,0,0.6083333333333333
2391602650,2015-04-10,522000,3,1.0,1230,4600,1.5,0,0,3,7,1230,0,1929,0,98116,47.5616,-122.392,1230,4600,96,0,0.2673913043478261
9412200330,2015-04-10,427500,3,1.75,1430,16200,1.0,0,0,4,7,1430,0,1967,0,98027,47.5223,-122.043,1690,13125,58,0,0.0882716049382716
8562790710,2015-04-10,725000,4,3.25,2610,2552,2.0,0,0,3,10,2160,450,2008,0,98027,47.5322,-122.076,2610,2664,17,0,1.0227272727272727
3955900910,2015-04-10,445000,4,2.5,2760,8558,2.0,0,0,3,7,2760,0,2001,0,98056,47.4802,-122.189,2760,7703,24,0,0.32250525823790605
9250900104,2015-04-10,496000,5,1.75,2110,8500,1.0,0,0,3,7,1100,1010,1962,0,98133,47.7737,-122.35,2020,8500,63,0,0.24823529411764705
1687000200,2015-04-10,259000,3,2.5,2153,4400,2.0,0,0,3,8,2153,0,2007,0,98001,47.2872,-122.283,2434,4400,18,0,0.4893181818181818
1872900065,2015-04-10,1210000,3,1.75,1900,13600,1.0,0,0,4,8,1900,0,1956,0,98004,47.6163,-122.219,2510,16600,69,0,0.13970588235294118
8113100850,2015-04-10,402500,3,1.0,1290,4000,1.5,0,0,3,7,1290,0,1926,0,98118,47.5462,-122.277,1160,5040,99,0,0.3225
3629000080,2015-04-10,237000,3,1.5,960,7400,1.0,0,0,3,7,960,0,1962,0,98198,47.3798,-122.306,1640,8060,63,0,0.12972972972972974
7379700051,2015-04-10,375000,3,1.75,1590,14766,1.0,0,0,3,8,1590,0,1963,0,98007,47.5902,-122.147,2040,10190,62,0,0.10767980495733441
7508200080,2015-04-10,461000,4,2.75,1700,7495,1.0,0,0,4,7,1200,500,1964,0,98133,47.7589,-122.354,1650,7495,61,0,0.2268178785857238
3223059015,2015-04-10,397500,3,2.5,1860,44093,1.0,0,0,3,7,1860,0,1978,0,98055,47.4381,-122.188,1900,6130,47,0,0.042183566552514005
9348700490,2015-04-10,899000,4,2.5,3540,9349,2.0,0,0,3,10,3540,0,2003,0,98052,47.7046,-122.107,3280,7546,22,0,0.3786501230078083
9828200147,2015-04-10,425000,3,2.0,1180,1800,2.0,0,2,3,8,1180,0,1994,0,98122,47.6168,-122.301,1500,1948,31,0,0.6555555555555556
7955050170,2015-04-10,455000,3,2.25,1790,7500,1.0,0,0,3,7,1390,400,1973,0,98034,47.7321,-122.198,1940,7192,52,0,0.23866666666666667
2207100650,2015-04-10,499990,3,1.75,1630,8400,1.0,0,0,4,7,1060,570,1955,0,98007,47.5983,-122.149,1630,7245,70,0,0.19404761904761905
2767704302,2015-04-10,422250,2,1.5,1280,1256,2.0,0,0,3,8,1200,80,1998,0,98107,47.6741,-122.375,1390,1256,27,0,1.019108280254777
7749500160,2015-04-09,220000,4,1.5,1180,8058,1.0,0,0,5,7,1180,0,1969,0,98092,47.2966,-122.19,1800,9348,56,0,0.14643832216430877
4221250340,2015-04-09,625000,3,2.5,2280,4757,2.0,0,0,3,8,2280,0,2003,0,98075,47.5901,-122.018,2280,4534,22,0,0.47929367248265714
7230200310,2015-04-09,289571,3,1.5,1340,25160,1.0,0,0,3,7,1340,0,1968,0,98059,47.475,-122.111,1440,23680,57,0,0.05325914149443561
1972201772,2015-04-09,650000,2,2.5,1470,690,3.0,0,3,3,8,1470,0,2008,0,98103,47.6523,-122.346,1480,1284,17,0,2.130434782608696
4058000060,2015-04-09,416000,3,2.0,2220,94300,1.0,0,0,5,7,1640,580,1976,0,98010,47.3459,-121.95,2070,80100,49,0,0.02354188759278897
3421049044,2015-04-09,289000,2,1.75,2056,52333,1.0,0,0,4,7,1048,1008,1980,0,98001,47.2592,-122.291,2220,6458,45,0,0.039286874438690694
1152700120,2015-04-09,370000,4,3.0,2490,5706,2.0,0,0,3,9,2490,0,2005,0,98042,47.3509,-122.165,2650,5880,20,0,0.4363827549947424
5253300397,2015-04-09,415000,3,1.5,1510,16800,1.0,0,0,5,8,1510,0,1956,0,98133,47.751,-122.338,1560,7276,69,0,0.08988095238095238
9429400060,2015-04-09,377000,3,2.5,1870,5333,2.0,0,0,3,8,1870,0,2012,0,98019,47.7447,-121.984,2100,3730,13,0,0.3506469154322145
7852180430,2015-04-09,450000,4,2.5,2070,3982,2.0,0,0,3,7,2070,0,2004,0,98065,47.531,-121.854,2340,4067,21,0,0.5198392767453541
2122059014,2015-04-09,277500,4,2.0,1700,12048,2.0,0,0,3,7,1700,0,1990,0,98030,47.3748,-122.186,1960,7650,35,0,0.1411022576361222
1321059052,2015-04-09,449000,5,2.5,2570,61855,1.0,0,0,4,7,1470,1100,1981,0,98092,47.3013,-122.109,1990,49658,44,0,0.04154878344515399
1721800190,2015-04-09,300000,2,1.5,1300,6120,1.0,0,0,3,6,820,480,1945,0,98146,47.5088,-122.338,1250,6120,80,0,0.21241830065359477
2722069077,2015-04-09,430000,3,2.5,2075,39553,1.0,0,0,3,7,2075,0,2012,0,98038,47.3601,-122.032,1960,9047,13,0,0.05246125451925265
5104511730,2015-04-09,549950,4,2.5,3780,6800,2.0,0,0,3,8,3780,0,2004,0,98038,47.3526,-122.012,3640,7326,21,0,0.5558823529411765
2407900200,2015-04-09,530000,4,2.5,2950,4836,2.0,0,0,3,7,2950,0,2006,0,98059,47.479,-122.129,2120,4750,19,0,0.6100082712985939
9274200316,2015-04-09,558000,3,2.5,1680,934,3.0,0,0,3,8,1680,0,2008,0,98116,47.5891,-122.387,1740,1280,17,0,1.7987152034261242
194000565,2015-04-09,505000,2,1.0,1000,4640,1.0,0,2,3,7,1000,0,1915,0,98116,47.5659,-122.389,1940,5800,110,0,0.21551724137931033
3543900380,2015-04-09,395000,3,1.0,1460,5000,1.0,0,0,4,7,1460,0,1934,1960,98115,47.6837,-122.32,1790,4000,91,1,0.292
3885803465,2015-04-09,698000,3,1.75,1220,7447,1.0,0,0,4,7,1220,0,1964,0,98033,47.6886,-122.211,1340,7200,61,0,0.16382435880220222
3491300052,2015-04-09,735000,4,2.25,2410,4250,1.5,0,0,5,7,1460,950,1929,0,98117,47.6849,-122.376,1360,5074,96,0,0.5670588235294117
3303850290,2015-04-09,1400000,5,4.0,4700,22326,2.0,0,0,3,11,4700,0,2002,0,98006,47.5417,-122.111,4730,27110,23,0,0.21051688614171818
6379500640,2015-04-09,1120000,3,1.5,3000,5750,2.0,0,0,5,9,2000,1000,1924,0,98116,47.5821,-122.39,1820,5750,101,0,0.5217391304347826
2738640310,2015-04-09,680000,4,2.5,3490,3677,2.0,0,0,3,9,2850,640,2007,0,98072,47.774,-122.162,3440,3600,18,0,0.9491433233614359
8032700110,2015-04-09,650000,3,2.5,1480,2159,3.0,0,0,3,8,1480,0,2007,0,98103,47.6533,-122.341,1480,1554,18,0,0.6855025474756832
6821100090,2015-04-09,557800,4,1.75,1550,6000,1.0,0,0,5,7,1550,0,1944,0,98199,47.6567,-122.399,1550,6000,81,0,0.25833333333333336
7841300535,2015-04-09,225000,2,2.5,1560,5333,1.0,0,0,3,5,780,780,1947,0,98055,47.4749,-122.213,1010,4800,78,0,0.29251828239264954
6151800225,2015-04-09,475000,3,1.75,1850,26445,1.0,0,0,4,7,1850,0,1962,1977,98010,47.3412,-122.051,2110,23280,63,1,0.06995651351862356
1545804340,2015-04-09,240000,3,1.75,1760,6500,1.0,0,0,3,7,1150,610,1987,0,98038,47.3647,-122.05,1760,8125,38,0,0.27076923076923076
6600220490,2015-04-09,550000,3,2.25,1880,11556,2.0,0,0,3,8,1880,0,1987,0,98074,47.6283,-122.032,1880,12000,38,0,0.16268605053651783
2824069142,2015-04-09,510000,3,2.0,1420,11325,1.0,0,0,3,7,1420,0,1980,0,98027,47.5356,-122.046,2330,3474,45,0,0.12538631346578366
